	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
PWY-7185	0.010189161162056846	0.02088773739612383	0.019111709513783784	0.06046046579571233	0.00223497679802695	0.0943476336139244	0.014309454698212846	0.019390642420929503	0.0018836214385906382
PWY-7187	3346.565555592144	4655.495501859239	4744.779496106505	23948.578792199794	796.2497726494818	14808.378495659921	3992.9044599329904	6950.649064108101	795.9550994147675
PWY-7196	2868.2452982988284	4833.641826336036	4192.785249635106	20754.80243128201	791.0247920314337	12129.632769021677	4015.6518265901836	7574.41703814911	834.2779080727032
PWY-7197	1952.4549581909685	3581.523528854893	3063.402266990615	14016.165681613267	530.2638080248768	8360.719950113886	2773.451584843174	5287.475639925949	564.2474462134784
PWY-7198	525.6749006138904	1492.7323498260396	1990.8820533734258	849.7149733953971	176.98658039044892	6693.1946057629875	717.4658836954308	2791.8383306186183	278.57936659814635
PWY-7199	6506.965424029401	3478.2538400452013	4124.820841992989	47003.87189549657	1122.2732911474955	15852.49061472465	4807.9020260238	8581.181169990065	1117.1843549548905
PWY-7200	2740.2298246142213	3361.9910316560977	3282.389389855402	19650.50656708521	670.8346065483653	10160.312735576055	3316.303574622616	6160.083488396639	700.2103387341602
PWY-7208	7762.3576795819345	8956.685586128757	7786.670941338556	52167.55922666456	1720.6398587892272	31446.671855382025	8159.410607873602	16048.143630258044	1999.7206644245161
PWY-7209	0.0	0.0	0.0	0.0	0.16879597535589363	0.0	0.0	0.0	0.0
PWY-7210	662.1424414839352	1802.1677024628557	2225.207105862614	1178.4798345138684	215.8030794037802	7732.544837448645	908.4118778819899	3267.1774919396426	326.807662408337
PWY-7211	1104.9127331752775	3704.5225371455463	3122.1775338929283	7929.377484578203	438.28086477502455	10308.224218312274	2227.6478270857647	5312.871296434748	651.0627019030978
PWY-7219	7166.287462917375	8951.432210889607	7927.943306495982	47622.485986968284	1734.0688593432953	30818.73832186309	7956.113757461512	15580.176021737476	2028.42903237202
PWY-722	21.742934868415325	375.8898635609057	12.09327381894733	214.21221927676424	0.1107010441772269	81.45598364333675	47.953909456928095	288.8096666113504	29.341422683207433
PWY-7220	12005.721931403843	10454.859672561566	7389.367189193226	83381.65241966058	1495.9365852646538	32496.652917988515	7415.891907147814	23562.236538952377	3149.732364271949
PWY-7221	6763.540130494253	7874.173647876451	6818.31381497847	44525.135375751066	1535.2602962380142	27941.07284911842	7219.302926297985	15215.647022798474	1912.8021361327285
PWY-7222	12005.721931403843	10454.859672561566	7389.367189193226	83381.65241966058	1495.9365852646538	32496.652917988515	7415.891907147814	23562.236538952377	3149.732364271949
PWY-7228	2691.0979038392816	4800.794114274444	3725.783645581994	19455.020659729318	699.1292425713121	11057.41451538094	3628.25765705559	7092.634506667562	771.2640245077417
