	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
PWY-2942	7055.094924809138	8334.424258392837	7596.670272231947	45225.04485859608	1858.45050878579	34565.25062635668	8037.250327937845	15768.65030754799	1937.74796011065
PWY-3001	7656.175423390739	8323.542134033984	7508.064650313207	52317.745241883094	1782.583943520554	31940.826482909582	7848.370019041844	15106.33885925549	1711.7080504315084
PWY-3661	4.558050620810983	40.95585150159749	20.047828027331498	97.24121666621082	0.9155210306178234	1.5641146464978908	203.2674015065088	2.628170100725923	7.228914778929255
PWY-3781	1408.8325424156487	7537.43269098361	2293.068279959162	5639.072537093942	835.1817607159579	5533.287614677296	2866.368381288116	8349.480520326513	655.2172730655075
PWY-3801	60.06419409327989	125.73865388545674	112.68614341211425	354.25605294135283	13.347743625434195	554.7895575037796	107.2448663932907	115.80969440484115	11.27057496032413
PWY-3941	15.528858122539615	6.216822150088497	1.5014925036034465	70.70432477130646	0.46172554359725004	5.226854715263507	3.7254220910306275	0.6556711070187375	0.26233954762267464
PWY-4361	24.514319780547158	54.421759343911674	39.27610711470711	125.69939566346518	4.268907174977938	254.9935071645088	44.92096118264662	68.84249565004524	3.4947493749549263
PWY-4722	240.75576466029148	67.2586437941764	46.25248292138115	498.23860548232744	6.675675092289792	287.09697921986316	0.03354266405876105	24.510021640563117	3.2183861625639847
PWY-4984	4946.040255209064	2575.1815648164106	1533.6912710456904	35970.40579385366	336.37506860012604	5614.778458484566	1507.9754423717097	2435.00109805344	264.6903562431989
PWY-5005	365.32451760491506	600.7592985207827	296.64177001906876	869.3879083442553	53.70692867716788	2976.2322459998595	422.6781223283932	862.7999679239363	90.46381042315537
PWY-5022	1686.6758131359068	2540.2900039046476	3099.1479222083435	4537.392489707366	302.08912118728495	8361.49262569446	1769.0252953243653	3053.127191331035	195.07331764733598
PWY-5028	128.50707903941384	2332.403458985637	273.10081258892654	1176.5308118784967	82.43724316843985	864.2436910032212	355.8989729950251	223.54929474882084	148.85368785996792
PWY-5088	3.7705246175153038	3.9238523631423914	6.117498736276156	29.091190006865176	2.541412688428971	33.61910168880295	1.9864275922394061	19.735087792923387	2.779594266496777
PWY-5097	6607.570572030638	8081.978553084255	7501.815410580465	43637.798069361495	1787.9227040127516	34233.097409844566	7682.693159607736	15536.011145826256	1936.3754995332156
PWY-5100	11158.660656971078	8782.372069246005	8896.715616292118	78752.49516470026	1949.3875476287446	36276.81037027317	8287.727836092296	14895.750780449885	1879.000302101045
PWY-5101	8286.992729018371	11327.168971773744	9453.123010311425	55989.152096538055	2142.9773361791795	38544.99540237781	9350.349201591467	20250.10117724726	2509.8663707734
PWY-5103	6961.792560895839	8345.830650609065	7654.7226068232685	47435.94766545353	1778.6610624669586	31994.132705034142	7615.052255862916	15714.01973105608	1901.037219465767
PWY-5104	8629.917006356814	10852.254306362724	9529.207719905387	58615.01830009436	2112.9245836504397	38522.63113102648	9192.894115235737	19193.43355878632	2333.7319119204376
PWY-5121	6412.903121287802	6688.723757705793	6372.101785308055	43982.06107515809	1592.9695252633405	26502.734725905888	6907.2194385764615	13855.865053173331	1637.8415999518907
