	S210421121682	S210421121683	S210421121684	S210421121688	S210421121689	S210421121690	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
CRNFORCAT-PWY	2.506634976450757	11.113128748049183	24.01689275774788	107.66284516883108	152.8856945846038	31.73137654361802	218.0429218790011	22.20967163394312	35.893691294924885	34.98017619879106	4.657947482856055	69.33860939213615	7.555889810248695	109.90860806934941	0.0
DAPLYSINESYN-PWY	45324.29598165398	48450.76567597279	58345.68301692038	36564.07957499431	94469.61361156295	53920.381146974105	22161.822128552936	67195.99432567995	24051.096022130045	13722.190345052646	6376.430947012197	7507.637294270275	6850.759371853201	42253.246968830164	1468.1837279782815
DENITRIFICATION-PWY	16.403137003461687	33.330997121854466	282.45793862649026	93.78062730873216	137.28169463547	228.29911360443884	124.63805720288376	41.18235755204785	18.389144217365676	69.1602800006864	6.1219405592222085	99.58605484295242	50.230217266387754	97.07930179858349	8.449271894407707
DENOVOPURINE2-PWY	26071.443838930067	33842.485106643064	92993.44711343214	31257.674938588232	53099.92081615729	29392.662270286903	15626.50603865789	59837.033347149314	24415.489676262907	10428.751629924118	3810.8107046487357	6035.869818111113	4813.915849097889	26923.87753862188	992.9518840167849
DHGLUCONATE-PYR-CAT-PWY	0.0007170915416134631	0.0031804995896459465	11.030891993418967	22.48152977112734	61.00570266365805	138.93668788998886	190.36417104095912	13.18692114489051	15.565296283836407	39.232222993931735	0.0013383431457854977	214.65503241834475	7.767871545631454	81.67591122233502	0.0
DTDPRHAMSYN-PWY	49094.84790638657	48528.64944573815	120279.59639717884	34578.08795089781	78620.0341139241	40200.90012925597	15936.371810194036	68388.2897742285	30663.159429799944	12444.76179889167	5357.814279238686	6415.761861601975	5477.239424147622	39067.26873199145	1256.878630395206
ECASYN-PWY	37.318008700603606	160.0838504792018	54.59759035336083	184.2463646489063	416.1047200121793	365.44482635743657	453.0966987191878	248.77164848909794	368.19097969188306	247.59201406149293	70.90300893829556	439.35199755159607	200.82742715886147	280.9431859576495	36.481991442505816
ENTBACSYN-PWY	357.495095322421	532.7784496070168	498.4442143926693	644.6982299158021	1197.6930707937727	959.813883428203	977.7828834228964	715.5652846183866	925.1817340696005	688.4749508048295	189.04335685278238	417.11948913949664	378.5535651736995	933.1928379092302	92.58757170479288
FAO-PWY	4013.6647847681147	3419.108646570919	3027.7484738185785	5825.965602259193	4985.378189290007	3324.62819990118	4169.386056356013	8425.477222953483	3068.049801998781	1847.1970965141502	672.8864621709745	4447.288137039174	2487.0053917510554	2978.188953257192	397.1863582862805
FASYN-ELONG-PWY	42330.46931526296	37677.71396028019	121447.55593669316	33523.008817843154	12915.930861259334	10589.40277757951	12848.238756754203	73395.82662608894	33518.33033232461	12048.71106178782	1232.2116664487019	6051.537636968846	3647.307065032821	7682.344168965439	1389.6650445345492
FASYN-INITIAL-PWY	25844.800335730077	16377.97861427463	83681.6395417471	17608.13794748519	5427.394458912845	4568.000684907622	6182.315463918213	41759.542937745486	21498.950599492644	6425.309736075737	496.4850296468457	4615.074376224191	1613.5052015821732	4221.674440386342	838.7542440649376
FERMENTATION-PWY	36253.96921544211	37000.19622643539	60485.1069548916	30516.96018020371	78037.37821691549	42907.796135427976	8515.680056056262	60986.38038552207	18722.640281232412	11184.786639906664	5214.7122693341225	5154.889311996763	2263.615435877622	30634.36748629552	1021.4790142730596
FOLSYN-PWY	28369.671587157183	25168.20597673158	97180.60060251993	30093.93500081178	81226.534842573	42490.07974546064	10083.580181901763	44420.17679616057	24473.74991385843	8828.52302551652	5566.833168723149	4870.913838696736	3421.0129677806576	38864.36412069324	915.681843347613
FUC-RHAMCAT-PWY	12117.74085787326	10935.951877081525	17627.290483343033	11978.682645885778	14657.404571604478	10489.149475417578	6303.410367277083	18161.092540634156	10099.14920006796	4984.964240571482	1037.6037671754773	1850.3730625883832	1431.837007382401	3119.552044355184	443.127820527385
FUCCAT-PWY	11837.508047830308	12298.264124853502	10972.555449758274	14862.330229215426	25178.103755444998	16708.266498165554	8153.171534633341	17368.17423411592	9526.454031639756	6497.67894308804	1632.1252354006422	2407.6041500569213	2105.8369697415237	9539.60892085315	474.32966725731006
GALACT-GLUCUROCAT-PWY	17416.988609454944	13569.97000962057	43501.36955269867	11906.88756469261	9577.032394292022	8418.172001265006	8791.54690830712	22756.42277412541	10881.006426325448	5093.6474036611135	971.2617863728047	3940.4770299904367	2681.648963415614	4175.281328864838	528.0262482090313
GALACTARDEG-PWY	3258.2191143444206	1898.6961628202196	1442.4954116731053	1500.1741514530688	1606.641295235378	1454.4927803164935	2013.38784275057	4102.607536748774	1638.56935081376	959.7289721727763	185.43833023486962	1538.9332668967545	648.469791797005	1055.053727189539	174.07801294748643
GALACTUROCAT-PWY	23426.956482494516	17817.97347943099	50268.57783132621	16020.938136790302	11725.639408121728	10834.008970468367	10721.099080025951	31901.526762906415	15373.985524978536	6051.057050948181	1309.7697996727338	4963.677984006506	3659.1685483892666	5504.037736215554	687.7206598860232
GALLATE-DEGRADATION-I-PWY	0.028012408161074403	0.505407090050743	3.357417593507466	0.11572227063314522	102.65892984317642	19.16262356312017	419.4801553691709	82.54629145940191	217.08085528490025	95.58551819878927	23.38605030242714	903.7325582870711	59.18922695490399	399.2405036963869	0.017353065094116917
GALLATE-DEGRADATION-II-PWY	7.856834067000197	23.020321764195877	24.068493179765188	56.513969718034325	287.2807339238136	106.72893255131581	542.9200489613453	95.17270377875303	233.9112512049056	103.90132076924016	38.59137057253617	907.8443861188813	64.93885212430807	449.1572287796378	0.017353065094116917
GLCMANNANAUT-PWY	23644.51038863028	25736.623647364006	52179.44299809388	18167.909596221703	68454.76806321966	34593.33161322678	11734.928413697704	34736.48599394989	9495.776265857114	7782.045488882022	5026.694258426877	3466.5525872736707	2614.617592185299	34658.215468609735	632.9375890110217
GLUCARDEG-PWY	3294.4342113051316	1711.2502575471874	1484.102506913374	1521.6798745135434	1772.172161719755	1599.7748259972345	2907.110015919168	3652.4510291143265	1534.1531745804764	845.5295182770901	193.88514883227387	1764.3029400830007	856.0446908019419	1188.3091353491704	192.67739945503118
GLUCARGALACTSUPER-PWY	3258.2191143444206	1898.6961628202196	1442.4954116731053	1500.1741514530688	1606.641295235378	1454.4927803164935	2013.38784275057	4102.607536748774	1638.56935081376	959.7289721727763	185.43833023486962	1538.9332668967545	648.469791797005	1055.053727189539	174.07801294748643
GLUCONEO-PWY	58035.754225524506	55976.64198715518	125745.62818219837	40569.60772389695	33917.54318351308	27490.53397081419	17209.33600186788	85429.5290479213	35888.56205202515	16244.624083917448	2144.313180901441	7065.855773034292	5797.443956875776	11888.517486716602	1658.702967694791
GLUCOSE1PMETAB-PWY	3023.525455231449	1237.9158951125592	19442.71400835431	5754.630181211568	704.8345961958952	1233.6022713094471	919.5331026399531	5545.788059649244	4298.156779884182	790.2721411266838	96.66748029995775	465.10703442173366	373.68814142578736	1158.0134334886438	157.75073473541823
GLUCUROCAT-PWY	17357.64967579107	13846.713012699056	43633.985881736604	12510.567407760926	18415.809085211215	10385.680810495667	10155.29115190512	22612.075015336988	10320.4489310452	5383.971213400845	1379.8251819029224	4394.910408312551	3049.068547448058	8580.248311964786	532.8675955225241
GLUTORN-PWY	39826.4179574508	39676.46636851786	65162.86963408066	32761.044201862933	77308.20928029498	41613.87586651008	15098.9119539733	48143.113738349195	20318.49033064874	9132.806507885969	5187.878468557223	6238.853077679932	5576.97754600439	37693.0693128493	1216.0412226426085
GLYCOCAT-PWY	65554.87888454329	62044.210591985524	121720.82439507062	48112.488576370735	123015.37867252805	72590.10675969018	21762.62100723212	93046.02840321627	36261.241395258156	16542.669797639253	7846.49304852773	7847.401181606925	6495.523940758558	51989.534034295146	1902.7938482538589
GLYCOGENSYNTH-PWY	59557.442883358264	65682.1803762697	97600.04335221463	46575.6133219681	123843.24394695212	70335.7641531745	26825.969981414983	84570.41324750778	29679.25293785019	16279.47631592415	8250.809275273017	8364.00224181736	8356.523944918827	55110.45769628118	1733.2293159189487
GLYCOL-GLYOXDEG-PWY	77.98384867312458	307.0349071952244	1130.264641039638	1960.8700421320395	2697.0562378483005	1616.630937182268	741.9945256715321	527.9424807261001	614.9239236517789	676.1785421196624	262.31505311579804	844.7872281039307	263.8240634563916	1232.3287074320526	35.77665242402293
GLYCOLYSIS	57746.228795810275	59379.79245868105	126896.60689503375	42173.92631124828	80909.87543334116	55446.62071752835	23568.267728345763	86714.51084009439	35213.790417500735	17461.33623197288	5083.199838438249	7373.117581764473	6210.730288415852	22289.856186899786	1589.340124376945
GLYCOLYSIS-E-D	21894.04414833073	23705.52722123565	29775.306914018918	14242.93041572396	12769.595715532614	12187.000913587774	11135.4100069426	38146.1168460923	11924.856856145681	8716.892794559879	1367.2837817905472	5791.9276558765205	3245.738441459111	5998.1236551212505	765.9576345949292
GLYCOLYSIS-TCA-GLYOX-BYPASS	154.40245466980485	684.5894822185793	395.7943677795657	1653.9610636378986	3068.4073856888185	2643.8954303282608	4267.245588322215	1247.2283928322124	1678.6006129421598	1359.5719644256692	607.3209356691517	3374.0121677323173	922.3666682185795	3452.3475394588686	325.55649903818477
