	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
K03018	0.00246358234866229	0.00022842883606102524	0.00426180035564189	0.03034389643212425	0.014001822775215004	0.022543738493399003	0.003712097271730423	0.0	0.0021499783100086696	0.007189194294506321	0.013735237674778529	0.000836894065301529	0.008256506860655632	0.0011792829442972305
K03021	1.9216463843025267	0.47382338957079817	4.6039744447854725	46.12565662495896	4.63815688345839	0.931313512005569	0.00015213495858745212	0.0	835.7596440398896	7.458026723791162	486.27992252637495	3.7817173463674125	329.4175362187529	28.989773031567935
K03025	1.039659381113678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.114717244238109	0.0
K03030	0.006410190356003202	0.0002006278067441438	0.008786460606039553	0.04299891420228395	0.01490692937954069	0.03058326492725353	0.04567627274287298	0.0	0.0018883142790662622	0.05269289395546353	0.09554322771975116	0.018127873403695323	0.019599272171392394	0.0019054926223461169
K03032	0.0007686446932068394	7.127044594594592e-05	0.001329693821134051	0.009467381910913135	0.004368608492927224	0.0070337104693914375	0.0011581848969377825	0.0	0.0006707993420213083	0.0022430490484337652	0.004285433184072712	0.00026111332646120496	0.0025760536019081427	0.00036793962962740004
K03034	0.0008814966735663628	2.7589312399157612e-05	0.0012082692348429182	0.005912991304661972	0.0020499248745157084	0.004205654559840411	0.006281167991532173	0.0	0.00025967134565443227	0.007246057942542915	0.013138617223415949	0.0024928526637630517	0.002695191915357709	0.00026203362378001446
K03040	72302.13485521873	23347.744877493707	28585.160213089257	72177.14464075406	28959.38877309018	64561.55001051028	9180.15234350307	2207.329427316305	111539.38271485365	115214.0141763186	27828.293150698464	6959.536287213361	12943.582545882247	1609.120961888787
K03041	1.9216463843025267	0.47382338957079817	4.6039744447854725	46.12565662495896	4.63815688345839	0.931313512005569	0.00015213495858745212	0.0	843.7867018412292	60.8093686804514	486.27992252637495	3.7817173463674125	329.4175362187529	28.989773031567935
K03042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K03043	71980.25825727687	23124.91254826559	28464.942647403812	72375.02286943005	28553.695352145143	63362.50244442754	9401.181754713212	2184.915565072026	130048.66870020618	113035.11373009076	29736.79808968834	7169.418059859896	13531.807096411765	1648.7446595455765
K03044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.027057801339511	53.351341956660235	0.0	0.0	0.0	0.0
K03045	1.9216463843025267	0.47382338957079817	4.6039744447854725	46.12565662495896	4.63815688345839	0.931313512005569	0.00015213495858745212	0.0	843.3396440398897	57.83802672379117	486.27992252637495	3.7817173463674125	329.4175362187529	28.989773031567935
K03046	70158.1116704841	23150.447847934687	28087.365847201167	71130.83953689804	28138.91063486121	62673.100545949856	9301.07636037087	2148.995469366697	123043.11499171969	111921.6030316335	28962.98354819905	6893.7933620472795	13343.172044606155	1636.0749230413862
K03047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K03048	4255.2904619670635	2188.5308824035737	11659.135769237246	900.6165008358255	2793.4667575556987	7899.548470484688	2449.9098091790397	1201.7900000000002	3726.1593461710254	7989.252411742673	689.8146022989672	277.3351764830599	260.71876903205356	46.98291938071164
K03049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K03050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K03051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K03053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K03055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0694471693053105	46.98664226775746	0.0	0.0	0.0	0.0
K03056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.132942198660473	47.40865804333966	0.0	0.0	0.0	0.0
K03057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.228859840410696	61.339044691278474	0.0	0.0	0.0	0.0
K03058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K03059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.977131223540782	26.43375607414045	0.0	0.0	0.0	0.0
K03060	37702.62099040293	9251.986169479338	23149.498631234386	53490.64771257502	24343.322436938157	59243.139639921756	7903.331356119206	1789.1946028571388	35295.95830588513	52675.32187297889	19008.845145484498	3487.0382488487453	6194.961841493685	636.1862437501527
K03063	6.172092404385025e-75	0.0	1.045940914333867e-74	4.622905429382925e-74	6.903538774545168e-75	4.727554310806586e-74	2.614852285834668e-74	1.0464888142366088e-75	0.0	6.871596210215329e-73	1.3283833141972033e-74	5.208610425413781e-74	1.98613714743859e-75	0.0
K03068	0.011362558398228311	0.00035562831114736626	0.01557468128171217	0.07621890248957716	0.02642368575757754	0.05421120348149201	0.08096472766495467	0.0	0.003347183169061848	0.09340223167942455	0.1693577638461606	0.032133058262815026	0.034741226428893164	0.003377633111709939
