	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K14451	6.463719753530702e-06	3.654217187654509e-05	7.621111866045237e-06	5.212870306338317e-05	3.3597516579849425e-06	7.493767072542546e-06	3.3597516579849425e-06	0.0001469124839751758	6.617881197919722e-05
K14469	0.005580414247526911	0.03154846811916018	0.006579641887481953	0.045005007700264804	0.0029006217372171965	0.0064696995126408245	0.0029006217372171965	0.08347344777102819	0.057135086194197986
K14470	0.39495363399645284	69.82765754619692	0.07620936317959727	0.0	0.0	0.0	1.0029597212614147	0.22807181681485303	0.3343199070871382
K14471	0.0	88.06331114244256	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K14472	0.0	135.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K14475	343.4387002977387	329.14704458824144	69.3973884616059	346.01633135097916	46.746055558221336	207.55072734140276	89.79450322005825	707.6748768171198	173.57154637222015
K14486	1.2090480347760528	6.99655272147226	0.3049923842735979	0.09758944485554859	1.0036150057450217e-05	0.47362965322909734	0.4036551742199314	5.789829692180086	0.8654841531931746
K14518	1.935103204223446	1.8757372170665663	1.401066899653487	2.805753902365617	0.21200192732426773	6.925446790037274	2.0792339251562373	37.00208849628187	29.397541121036294
K14519	28.13046723121838	589.9876795786926	22.90630885885213	88.89681416772417	1.8089500563814451	0.25115798368778613	57.83587199505156	1928.409329297515	30.02164781749186
K14520	0.0	47.209686138594684	0.00010226939827232799	6.6016676670474554	0.0	0.0	0.0	184.05321315855707	0.0
K14529	0.3108730447472329	0.026566361042632814	0.2769092165100138	0.32184875069623264	0.30024326806987706	5.5679523452989985e-06	0.05205942155553229	0.007772335021231846	0.0011688865892680708
K14534	27397.103831410626	3238.0193217040446	2699.1036783242093	7639.703727360422	2033.021081136128	1371.643429707478	6151.052005718137	14259.478682311197	1340.4650968311116
K14539	7.842014718238781e-07	4.433426271857569e-06	9.246203997353868e-07	6.3244396764332534e-06	4.0761702171807995e-07	9.091704764246886e-07	4.0761702171807995e-07	1.1730312069442522e-05	8.029048866064155e-06
K14540	38834.091265666866	26392.320544706756	5917.362725029747	28388.390265748236	4856.764810011331	10321.665972380595	17694.529552523818	41506.23979056871	10238.632601464647
K14555	6.51289708194137e-17	6.31309142626537e-17	4.7155131067129236e-17	9.443210245055548e-17	7.135261472476674e-18	2.3308690767257774e-16	6.997991907753506e-17	1.2453640388130087e-15	9.894209226958653e-16
K14559	2.406315838676755e-05	0.00013603932459811124	3.2820232174795104e-05	0.0004041087179058388	1.2507695161464202e-05	2.7897822129685585e-05	1.2507695161464202e-05	0.0003599436718688031	0.00024637071148291527
K14563	0.00013027840477174027	0.00015656566662812315	9.726698711432573e-05	0.000231660914745691	1.6925013246547446e-05	0.0004506043777643631	0.0001363955663563593	0.0024642030438578556	0.001947128852926815
K14564	572.453011413741	15.652125157870369	4.308362506334616	76.000678692033	3.7663243720533255	26.366801991557878	74.58229955529384	79.0421818578672	5.323787684393174
K14565	0.0002013098388328211	0.00029153293538797937	0.0001551183332545301	0.00042801864166082143	3.049721978053505e-05	0.000670664792631568	0.00020488818237546805	0.0037636683093644043	0.0029563049588886238
K14569	7.146972012574858e-09	4.040488907918853e-08	8.42670711111435e-09	5.763900602935618e-08	3.714896682472065e-09	8.285901242386252e-09	3.714896682472065e-09	1.0690647119558497e-07	7.317429206029852e-08
K14570	2.0858881369468676e-06	1.1792417635978614e-05	2.459386767665068e-06	1.682230162515047e-05	1.084215651931741e-06	2.4182917010164753e-06	1.084215651931741e-06	3.12013170944801e-05	2.135637126737151e-05
K14572	0.0005367107490695272	0.0030342553805453687	0.0006328140473809246	0.0043284728199870955	0.0002789747850778506	0.0006222400556057406	0.0002789747850778506	0.008028274370573699	0.005495114439403834
K14573	2.593476615840406	2.513912746000487	1.8777470026140064	3.7603457633197985	0.2841306033851714	9.281667388596148	2.7866444290854977	49.59117996545025	18.073768903072327
K14578	0.03439050711321737	0.19442424327977373	0.0405484630884078	0.6093750259832009	0.017875707440666994	0.039870919476714034	35.99787570744066	0.5144231363480835	0.3521072990319036
K14581	0.0	2.6	0.0	0.0	9.8	0.0	3.4	0.0	0.0
K14587	336.42168120767747	179.8934438660118	401.34036932780646	92.52923220162299	434.50441194889504	54.36990802053493	118.51214089961672	601.3648004523767	77.7127123286219
K14588	137.99029980521502	96.22881479700631	350.34596422849717	27.082877958968034	410.2727606212037	25.31124556132577	30.70545633518158	122.7736409388873	46.68726429808623
K14589	2.4562020843978245e-06	1.3885960739954165e-05	2.8960090419428095e-06	1.9808815048223266e-05	1.2766996930666768e-06	2.8476182454409e-06	1.2766996930666768e-06	3.674058005602992e-05	2.514783160849238e-05
K14591	1668.7044309429257	613.5741207980946	386.0101352973312	138.1237364131286	431.4630654424619	62.24751076590893	121.43155902753635	648.9156017334178	78.12229663099276
K14596	0.00014339669694334424	0.0008106828492015379	0.0001690732751879698	0.0011564678111464213	7.453560932028375e-05	0.00016624814918351355	7.453560932028375e-05	0.0021449692015503875	0.0014681674650680583
K14597	2.1888257316064137	2.168421319226419	1.589309885299015	3.239646254854887	0.2438926446850152	7.809336495030903	2.34631862992726	41.81209830620967	11.876996020880348
K14599	1.4144063551772232e-05	7.996243974830644e-05	1.6676696187149583e-05	0.00011406925379108681	7.351887578782144e-06	1.6398037315637537e-05	7.351887578782144e-06	0.0002115709869893972	0.00014481403249317173
K14600	1.4144063551772232e-05	7.996243974830644e-05	1.6676696187149583e-05	0.00011406925379108681	7.351887578782144e-06	1.6398037315637537e-05	7.351887578782144e-06	0.0002115709869893972	0.00014481403249317173
K14602	0.0003832778143982856	0.0021668333876261035	0.0004519074481388375	0.0030910646097608244	0.00019922247892787895	0.00044435631102432253	0.00019922247892787895	0.005733180226924516	0.003924190927523837
K14604	0.0003832778201930659	0.0021668334203864747	0.0004519074549712296	0.0030910646564946543	0.00019922248193992515	0.0004443563177425491	0.00019922248193992515	0.005733180313604511	0.003924190986853711
K14605	1.4906162508924843	1.444886439162969	1.0792463599113984	2.161281296906097	0.1633057696356286	5.334694039775221	1.6016406109402395	28.502828329331194	22.645020914469427
K14606	1.509401997434138	1.4630958679219428	1.0928477469626656	2.1885192145288226	0.16536385856048005	5.401925434876731	1.6218255609902117	28.862040103920723	22.93040866807472
K14623	29701.682400558882	7374.002432010204	27246.056229899157	24443.149921747427	28032.615590881585	2342.985601466554	13835.803270762313	9461.823730209584	4963.922058497159
K14626	0.0	0.0	0.05778059920140059	0.0	0.0	0.0	0.0	0.0	0.0
K14627	0.0	0.0	0.010865507777743538	0.0	0.0	0.0	0.0	0.0	0.0
K14628	0.0	0.0	0.17317031984494227	0.0	0.0	0.0	0.0	0.0	0.0
K14629	0.002588267069338665	0.014632580575374452	0.0030553148101966393	0.02087389470012084	0.001345345236041274	0.0030007288803883558	0.001345345236041274	0.038716046237187766	0.026499979309924107
K14630	0.0	0.0	0.17535868292804999	0.0	0.0	0.0	0.0	0.0	0.0
K14631	0.0037799271418649406	0.02136954456037475	0.0460910929257774	0.030484412550818185	0.0019647535732046644	0.004382289862868016	0.0019647535732046644	0.05654124171777866	0.03870079414874125
K14632	0.0	0.0	3.939969597693092e-06	0.0	0.0	0.0	0.0	0.0	0.0
K14633	0.0	0.0	0.036265172080164505	0.0	0.0	0.0	0.0	0.0	0.0
K14645	11.825715694529132	41.131140570121225	79.27330162949623	22.99671204738658	48.690142361554265	4.657904445653087	7.664439501587982	55.39598863622874	25.26735635724863
K14647	0.14110693447121322	0.7977378427650552	0.1663735083954428	1.1380013007550638	0.07334542262353971	0.1635934940821338	0.07334542262353971	2.11071827327742	1.4447237258747851
K14648	0.344102996198582	0.3337901405766638	0.2491635214009487	0.4992675733150447	0.037719847866655117	1.2313676097028288	0.36970368177296603	6.579551083332268	5.227257797844095
